name,path,split,family_id,archetype,heldout_compositional,variant_index,engagement_class,initial_min_cross_distance,terrain,formation,num_allies,num_enemies,ally_value,enemy_value,ally_value_ratio,difficulty_proxy,ally_composition,enemy_composition,sha256
r2_train_0254,configs/train/r2_train_0254.json,train,stalker_zealot_mirror_02,stalker_zealot_mirror,False,6,medium,12.8947,SIMPLE,staggered,5,4,575,450,1.2778,moderate,"{""STALKER"": 3, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 2}",b8756d5428a5ff411f5b05448fbb4cbf9b0832f7443b2b21b7bd10affd642ee7
r2_train_0255,configs/train/r2_train_0255.json,train,stalker_zealot_mirror_02,stalker_zealot_mirror,False,7,medium,12.7651,SIMPLE,type_split,5,4,575,450,1.2778,moderate,"{""STALKER"": 3, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 2}",1293c25e9bf45b54adbfdd9a76ec03b99f555dbac78e029f8004b130ea0f4065
r2_train_0256,configs/train/r2_train_0256.json,train,stalker_zealot_mirror_02,stalker_zealot_mirror,False,8,far,16.778,SIMPLE,compact,5,4,575,450,1.2778,moderate,"{""STALKER"": 3, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 2}",46e6a6af7fcd2c6f575bec6e3fde1667f1d832217c978f6de6962b87cdb45ec0
r2_train_0257,configs/train/r2_train_0257.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,False,1,immediate,5.4677,NARROW,compact,6,5,675,575,1.1739,hard_winnable,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",8ad68bff48413101c1085998434922bcea65fe12574863ca4bd8055664494269
r2_train_0258,configs/train/r2_train_0258.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,False,2,near,9.0382,SIMPLE,staggered,6,5,675,575,1.1739,hard_winnable,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",c59247fa33abdf24c14f1a96e02856daff04935a07614bf845a16e0855e6e69c
r2_train_0259,configs/train/r2_train_0259.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,False,3,near,8.6645,SIMPLE,type_split,6,5,675,575,1.1739,hard_winnable,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",b685c2d06927e054df03d884944558decf405181c5d7336a9ac49175f14f852a
r2_train_0260,configs/train/r2_train_0260.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,False,4,near,8.7508,SIMPLE,compact,6,5,675,575,1.1739,hard_winnable,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",700df3102c5e68734ffd650f42234bbf4bf59b4f928f70911131704154dfa396
r2_train_0261,configs/train/r2_train_0261.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,False,5,medium,12.6969,SIMPLE,split,6,5,675,575,1.1739,hard_winnable,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",176d44d0024e98be3db1268cabb80840d9d63af7e732dd8468bb21d47b0127e3
r2_train_0262,configs/train/r2_train_0262.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,False,6,medium,12.6009,OCTAGON,staggered,6,5,675,575,1.1739,hard_winnable,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",c8668da1be7414c051baab741649996a361b56a117cfcd2a4e71438a3e404edd
r2_train_0263,configs/train/r2_train_0263.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,False,7,medium,12.9755,SIMPLE,type_split,6,5,675,575,1.1739,hard_winnable,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",b458a3c33454cdda65d12cb44e790538e64591f46974525b364daa56e9eaf59f
r2_train_0264,configs/train/r2_train_0264.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,False,8,far,16.9142,SIMPLE,compact,6,5,675,575,1.1739,hard_winnable,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",59f750f765e12266af868932d8a2c4951f267feca19b8c2f5aeeb88e822519ec
r2_train_0265,configs/train/r2_train_0265.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,False,1,immediate,5.3112,SIMPLE,split,7,6,800,675,1.1852,hard_winnable,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",342d0d58d6760777c4be5b772a1a2221017245feda29609102f5335c82f03f3e
r2_train_0266,configs/train/r2_train_0266.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,False,2,near,9.0334,NARROW,compact,7,6,800,675,1.1852,hard_winnable,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",520dc97b76e7554da4c302f0a97d826704d91743a1b85cb478c29454e302fb2d
r2_train_0267,configs/train/r2_train_0267.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,False,3,near,8.5515,SIMPLE,type_split,7,6,800,675,1.1852,hard_winnable,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",ac92b8347fccb07ac274bd5bff90dd5c1f0782c357750b79037f87cb3c05d2db
r2_train_0268,configs/train/r2_train_0268.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,False,4,near,8.8291,SIMPLE,compact,7,6,800,675,1.1852,hard_winnable,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",9ff34ddb2342248335a56751ff1cfccc172e34d1210976983ec6a78e44a7c2fd
r2_train_0269,configs/train/r2_train_0269.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,False,5,medium,12.8832,SIMPLE,split,7,6,800,675,1.1852,hard_winnable,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",41cf8489e9ba9904f075223b89f6a6ec86e9269700b69a887439d068068fa0ed
r2_train_0270,configs/train/r2_train_0270.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,False,6,medium,13.0377,SIMPLE,staggered,7,6,800,675,1.1852,hard_winnable,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",c7a7995b60c75bb6c5014603405f52b339dc80062c60a1709604c27faf2d30bf
r2_train_0271,configs/train/r2_train_0271.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,False,7,medium,12.8398,OCTAGON,type_split,7,6,800,675,1.1852,hard_winnable,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",c83b37b0259a4ebbc55193003bb45a4241cd3743a9dc23b392424e76b8b50d9a
r2_train_0272,configs/train/r2_train_0272.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,False,8,far,16.9561,SIMPLE,compact,7,6,800,675,1.1852,hard_winnable,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",49ad0ddeb1c42147201423722d5718a5bf54926f83894a27690160f2c104938f
r2_train_0273,configs/train/r2_train_0273.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,False,1,immediate,5.1568,SIMPLE,split,9,8,1025,900,1.1389,hard_winnable,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",76de08b8eff3bf71036109d82f9b782934b42b0b4985b3a62b8f17cbdf0cae6b
r2_train_0274,configs/train/r2_train_0274.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,False,2,near,9.0221,SIMPLE,staggered,9,8,1025,900,1.1389,hard_winnable,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",12ee3cad1ba5b36839488d1333de02634c13f78e2eb16d6981e9009ebfdfa1cd
r2_train_0275,configs/train/r2_train_0275.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,False,3,near,8.894,NARROW,compact,9,8,1025,900,1.1389,hard_winnable,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",ac32a337945fbdf67b965cf3b742c896a897721a9e4bad74d1fb0b2326aa343e
r2_train_0276,configs/train/r2_train_0276.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,False,4,near,8.7582,SIMPLE,compact,9,8,1025,900,1.1389,hard_winnable,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",831cdb118e0158c04c8f0074ea25773f6543028db9f5c0c3885e06329d432186
r2_train_0277,configs/train/r2_train_0277.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,False,5,medium,12.6625,SIMPLE,split,9,8,1025,900,1.1389,hard_winnable,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",5d14b41c314a3f8d8480aefdb28cbf90e5f41d74533d73bdb28c61464d47f05d
r2_train_0278,configs/train/r2_train_0278.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,False,6,medium,12.7512,SIMPLE,staggered,9,8,1025,900,1.1389,hard_winnable,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",7a9139bfd8ce9d93b858734c6fc0daf397ec553774a3015c32e9dc0ef19e2c92
r2_train_0279,configs/train/r2_train_0279.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,False,7,medium,12.5711,SIMPLE,type_split,9,8,1025,900,1.1389,hard_winnable,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",80c6765aae5a0645cd890afba693fda4b61432e8dfc91630f470534843d537ee
r2_train_0280,configs/train/r2_train_0280.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,False,8,far,17.0196,SIMPLE,compact,9,8,1025,900,1.1389,hard_winnable,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",de832f7c595ddd9518834587c9bff7867a38fbb41f27e73c50fd562c6389f46f
r2_train_0281,configs/train/r2_train_0281.json,train,stalker_colossus_vs_swarm_01,stalker_colossus_vs_swarm,False,1,immediate,5.2072,SIMPLE,split,2,10,425,350,1.2143,moderate,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 4, ""ZERGLING"": 6}",a7a5e4b8763b4e3cbaf69d59dddae7fa4e0a00e1ebd697685be56c766b04623a
r2_train_0282,configs/train/r2_train_0282.json,train,stalker_colossus_vs_swarm_01,stalker_colossus_vs_swarm,False,2,near,8.581,SIMPLE,staggered,2,10,425,350,1.2143,moderate,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 4, ""ZERGLING"": 6}",2c70d6f8873cc50074d1506c9c41b536a8517f23b1c056724aadcad8aa06754f
r2_train_0283,configs/train/r2_train_0283.json,train,stalker_colossus_vs_swarm_01,stalker_colossus_vs_swarm,False,3,near,8.7022,SIMPLE,type_split,2,10,425,350,1.2143,moderate,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 4, ""ZERGLING"": 6}",a2ee91a687129e3e173ab7a22047bd6f31057aed3e7b462eb261031e8db2f740
r2_train_0284,configs/train/r2_train_0284.json,train,stalker_colossus_vs_swarm_01,stalker_colossus_vs_swarm,False,4,near,8.9568,NARROW,compact,2,10,425,350,1.2143,moderate,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 4, ""ZERGLING"": 6}",d73c079326ccbf1f004c106c8077005acd3da9ff5eded36a3d035b964a90e81b
r2_train_0285,configs/train/r2_train_0285.json,train,stalker_colossus_vs_swarm_01,stalker_colossus_vs_swarm,False,5,medium,12.9149,SIMPLE,split,2,10,425,350,1.2143,moderate,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 4, ""ZERGLING"": 6}",f480484b66f2df2d1f92b136f44f3bea2fc52a08d86c4a27c4b619fe01273cb3
r2_train_0286,configs/train/r2_train_0286.json,train,stalker_colossus_vs_swarm_01,stalker_colossus_vs_swarm,False,6,medium,12.9633,SIMPLE,staggered,2,10,425,350,1.2143,moderate,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 4, ""ZERGLING"": 6}",9b44d13eba90af3f69f4a133cb9513822b51a5c155a21f67f41ee7968561c9b8
r2_train_0287,configs/train/r2_train_0287.json,train,stalker_colossus_vs_swarm_01,stalker_colossus_vs_swarm,False,7,medium,12.7068,SIMPLE,type_split,2,10,425,350,1.2143,moderate,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 4, ""ZERGLING"": 6}",ec2c05ef3d3cbc6f7933eeb9c4c9f57536a3a8b822c1087e10c954c94dea0d17
r2_train_0288,configs/train/r2_train_0288.json,train,stalker_colossus_vs_swarm_01,stalker_colossus_vs_swarm,False,8,far,17.0791,SIMPLE,compact,2,10,425,350,1.2143,moderate,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 4, ""ZERGLING"": 6}",3ec7d692c5958b290fd270cadd5ed4dd5764e7ee5ddc1f7dbe4c99d0ade1ec70
r2_train_0289,configs/train/r2_train_0289.json,train,stalker_colossus_vs_swarm_02,stalker_colossus_vs_swarm,False,1,immediate,5.3918,SIMPLE,split,2,10,425,400,1.0625,hard_winnable,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 6, ""ZERGLING"": 4}",520ab73fe495f25780e6d97a214270830c8f3404acd0b3b8bf5560379d2857bb
r2_train_0290,configs/train/r2_train_0290.json,train,stalker_colossus_vs_swarm_02,stalker_colossus_vs_swarm,False,2,near,9.0395,SIMPLE,staggered,2,10,425,400,1.0625,hard_winnable,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 6, ""ZERGLING"": 4}",2bd61866ed64c930bc595c3924c4f2b160f522c045697ae29f525e3c4b0af214
r2_train_0291,configs/train/r2_train_0291.json,train,stalker_colossus_vs_swarm_02,stalker_colossus_vs_swarm,False,3,near,8.6822,SIMPLE,type_split,2,10,425,400,1.0625,hard_winnable,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 6, ""ZERGLING"": 4}",e873f26db6c09c27f78ea0343acccf46b6ddc94ded0170ab75471988c08fd120
r2_train_0292,configs/train/r2_train_0292.json,train,stalker_colossus_vs_swarm_02,stalker_colossus_vs_swarm,False,4,near,8.8778,SIMPLE,compact,2,10,425,400,1.0625,hard_winnable,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 6, ""ZERGLING"": 4}",72c3a90ce6940d30fc2c85c13006283263fc38762a8907472e625e4a0ead99c8
r2_train_0293,configs/train/r2_train_0293.json,train,stalker_colossus_vs_swarm_02,stalker_colossus_vs_swarm,False,5,medium,12.757,OCTAGON,split,2,10,425,400,1.0625,hard_winnable,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 6, ""ZERGLING"": 4}",3bb1d05466269ce7195e67be1b8fb789d203b19ff93f5f39ae966280e763bd0f
r2_train_0294,configs/train/r2_train_0294.json,train,stalker_colossus_vs_swarm_02,stalker_colossus_vs_swarm,False,6,medium,12.7342,SIMPLE,staggered,2,10,425,400,1.0625,hard_winnable,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 6, ""ZERGLING"": 4}",4fe2329e08c3e22a386571664a360f5c327540d654e78e104010539e3b6c4825
r2_train_0295,configs/train/r2_train_0295.json,train,stalker_colossus_vs_swarm_02,stalker_colossus_vs_swarm,False,7,medium,12.6725,SIMPLE,type_split,2,10,425,400,1.0625,hard_winnable,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 6, ""ZERGLING"": 4}",721919188472dfe0dad0706336f0686708689bf060ae91cd0fd8753d080f42ec
r2_train_0296,configs/train/r2_train_0296.json,train,stalker_colossus_vs_swarm_02,stalker_colossus_vs_swarm,False,8,far,17.0561,SIMPLE,compact,2,10,425,400,1.0625,hard_winnable,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 6, ""ZERGLING"": 4}",dbf39fb05f77a1191f7c32b350f242433358abe33cd75cb01b693af5c143a8f9
r2_train_0297,configs/train/r2_train_0297.json,train,stalker_colossus_vs_swarm_03,stalker_colossus_vs_swarm,False,1,immediate,5.4027,NARROW,split,3,10,550,450,1.2222,moderate,"{""COLOSSUS"": 1, ""STALKER"": 2}","{""BANELING"": 8, ""ZERGLING"": 2}",cf8201864a4bb4e24cb4a1ce4ea73a3ffe1257c3e671c0da5544c49443fc3ce3
r2_train_0298,configs/train/r2_train_0298.json,train,stalker_colossus_vs_swarm_03,stalker_colossus_vs_swarm,False,2,near,8.5586,SIMPLE,staggered,3,10,550,450,1.2222,moderate,"{""COLOSSUS"": 1, ""STALKER"": 2}","{""BANELING"": 8, ""ZERGLING"": 2}",0e64a9ec2eb0687d8c09c9377c7f7276ab2b917d1a9e92819143417bb191ea8d
r2_train_0299,configs/train/r2_train_0299.json,train,stalker_colossus_vs_swarm_03,stalker_colossus_vs_swarm,False,3,near,8.7977,SIMPLE,type_split,3,10,550,450,1.2222,moderate,"{""COLOSSUS"": 1, ""STALKER"": 2}","{""BANELING"": 8, ""ZERGLING"": 2}",30cdc8d51e9ada638623fe515eb3041fe1c93029c7b9deec088b8f05f1431f24
r2_train_0300,configs/train/r2_train_0300.json,train,stalker_colossus_vs_swarm_03,stalker_colossus_vs_swarm,False,4,near,8.7036,SIMPLE,compact,3,10,550,450,1.2222,moderate,"{""COLOSSUS"": 1, ""STALKER"": 2}","{""BANELING"": 8, ""ZERGLING"": 2}",95d6d68c5e68f4da91e00fa4ee5e878611a07d50c82dbcf5bf882817bf93474f
r2_train_0301,configs/train/r2_train_0301.json,train,stalker_colossus_vs_swarm_03,stalker_colossus_vs_swarm,False,5,medium,12.977,SIMPLE,split,3,10,550,450,1.2222,moderate,"{""COLOSSUS"": 1, ""STALKER"": 2}","{""BANELING"": 8, ""ZERGLING"": 2}",8acaa1d57f6b2982bbb30e7667c2cfe253e1fac9322521efd97682ec45a9af8b
r2_train_0302,configs/train/r2_train_0302.json,train,stalker_colossus_vs_swarm_03,stalker_colossus_vs_swarm,False,6,medium,12.6474,OCTAGON,staggered,3,10,550,450,1.2222,moderate,"{""COLOSSUS"": 1, ""STALKER"": 2}","{""BANELING"": 8, ""ZERGLING"": 2}",c700ed0485cfc5cb159942799ce16ef78dd0ce8c320959e608942fc1265b9432
r2_train_0303,configs/train/r2_train_0303.json,train,stalker_colossus_vs_swarm_03,stalker_colossus_vs_swarm,False,7,medium,12.9735,SIMPLE,type_split,3,10,550,450,1.2222,moderate,"{""COLOSSUS"": 1, ""STALKER"": 2}","{""BANELING"": 8, ""ZERGLING"": 2}",b28c4081bf79c81d934b980943ae6939f07801ee28f951f57dede8a5b555a2c4
r2_train_0304,configs/train/r2_train_0304.json,train,stalker_colossus_vs_swarm_03,stalker_colossus_vs_swarm,False,8,far,17.183,SIMPLE,compact,3,10,550,450,1.2222,moderate,"{""COLOSSUS"": 1, ""STALKER"": 2}","{""BANELING"": 8, ""ZERGLING"": 2}",c38eb22ba6634003ae7e6a82c5b40015c23db1902ba19589d7e53576b16eba54
r2_train_0305,configs/train/r2_train_0305.json,train,stalker_colossus_vs_swarm_04,stalker_colossus_vs_swarm,False,1,immediate,5.2938,SIMPLE,split,3,10,725,500,1.45,moderate,"{""COLOSSUS"": 2, ""STALKER"": 1}","{""BANELING"": 10}",fe9eaa1317d1891a30751ff37bf9a2f8cb3d96944f336b5bd84d7c73ba3a3a02
r2_train_0306,configs/train/r2_train_0306.json,train,stalker_colossus_vs_swarm_04,stalker_colossus_vs_swarm,False,2,near,8.8899,NARROW,compact,3,10,725,500,1.45,moderate,"{""COLOSSUS"": 2, ""STALKER"": 1}","{""BANELING"": 10}",ff925fa27f89ecbc12c387c40bf323a48f2a9ccc8a526afe297321c09f2b0069
r2_train_0307,configs/train/r2_train_0307.json,train,stalker_colossus_vs_swarm_04,stalker_colossus_vs_swarm,False,3,near,8.8827,SIMPLE,type_split,3,10,725,500,1.45,moderate,"{""COLOSSUS"": 2, ""STALKER"": 1}","{""BANELING"": 10}",922b896ac58d3347f3e665da80da00f31c2b60e4d5ed0e70e19758f612b97092
r2_train_0308,configs/train/r2_train_0308.json,train,stalker_colossus_vs_swarm_04,stalker_colossus_vs_swarm,False,4,near,8.5602,SIMPLE,compact,3,10,725,500,1.45,moderate,"{""COLOSSUS"": 2, ""STALKER"": 1}","{""BANELING"": 10}",31775e49fbb28b13f1cc0bce4521ae8f29d66ae2572c716bc25a73dd60bffe85
r2_train_0309,configs/train/r2_train_0309.json,train,stalker_colossus_vs_swarm_04,stalker_colossus_vs_swarm,False,5,medium,12.9566,SIMPLE,split,3,10,725,500,1.45,moderate,"{""COLOSSUS"": 2, ""STALKER"": 1}","{""BANELING"": 10}",2dea8d0db2e4403522c245281b03c9816680f3d4aebc17c18be3a24a5a75ca46
r2_train_0310,configs/train/r2_train_0310.json,train,stalker_colossus_vs_swarm_04,stalker_colossus_vs_swarm,False,6,medium,12.5772,SIMPLE,staggered,3,10,725,500,1.45,moderate,"{""COLOSSUS"": 2, ""STALKER"": 1}","{""BANELING"": 10}",0fd14442dd090333e7e4c0412817875eb732aa5e3e92fdfe2ba81dc208ddf6d2
r2_train_0311,configs/train/r2_train_0311.json,train,stalker_colossus_vs_swarm_04,stalker_colossus_vs_swarm,False,7,medium,12.6739,OCTAGON,type_split,3,10,725,500,1.45,moderate,"{""COLOSSUS"": 2, ""STALKER"": 1}","{""BANELING"": 10}",c4383ca5f62b64af345e5203e3cc0ecd4f480670342836f6dd407d191a3eb556
r2_train_0312,configs/train/r2_train_0312.json,train,stalker_colossus_vs_swarm_04,stalker_colossus_vs_swarm,False,8,far,17.0866,SIMPLE,compact,3,10,725,500,1.45,moderate,"{""COLOSSUS"": 2, ""STALKER"": 1}","{""BANELING"": 10}",a443554480d68900d2fa70c66c84310f76a6a291d4cf9b98206b43df032258ab
r2_train_0313,configs/train/r2_train_0313.json,train,stalker_colossus_vs_swarm_05,stalker_colossus_vs_swarm,False,1,immediate,5.5849,SIMPLE,split,4,10,850,500,1.7,easy,"{""COLOSSUS"": 2, ""STALKER"": 2}","{""BANELING"": 10}",77572dafcd1656d44f05243f21b46f416c91c6a7b259909a76efca1a9e036126
r2_train_0314,configs/train/r2_train_0314.json,train,stalker_colossus_vs_swarm_05,stalker_colossus_vs_swarm,False,2,near,8.9755,SIMPLE,staggered,4,10,850,500,1.7,easy,"{""COLOSSUS"": 2, ""STALKER"": 2}","{""BANELING"": 10}",1c6b378d6482992a44f8dd54a41f6c7c6d11a0be6df765a86b438e48e43216f1
r2_train_0315,configs/train/r2_train_0315.json,train,stalker_colossus_vs_swarm_05,stalker_colossus_vs_swarm,False,3,near,8.8913,NARROW,compact,4,10,850,500,1.7,easy,"{""COLOSSUS"": 2, ""STALKER"": 2}","{""BANELING"": 10}",6428a0c86840f96b0725a11e04de891db9ed2ff326940a6e9df94eec6ae96240
r2_train_0316,configs/train/r2_train_0316.json,train,stalker_colossus_vs_swarm_05,stalker_colossus_vs_swarm,False,4,near,8.8245,SIMPLE,compact,4,10,850,500,1.7,easy,"{""COLOSSUS"": 2, ""STALKER"": 2}","{""BANELING"": 10}",6c8f2bf12f249a9c3c28c850099e7bd6dabecfdd5e65ab2fb9a4fd7615141bf9
r2_train_0317,configs/train/r2_train_0317.json,train,stalker_colossus_vs_swarm_05,stalker_colossus_vs_swarm,False,5,medium,12.9068,SIMPLE,split,4,10,850,500,1.7,easy,"{""COLOSSUS"": 2, ""STALKER"": 2}","{""BANELING"": 10}",70c2801e9b0d7e7f9e69ed05a7600ef09fe7526a0aae0f699189bdc8afd6bbcd
r2_train_0318,configs/train/r2_train_0318.json,train,stalker_colossus_vs_swarm_05,stalker_colossus_vs_swarm,False,6,medium,12.7655,SIMPLE,staggered,4,10,850,500,1.7,easy,"{""COLOSSUS"": 2, ""STALKER"": 2}","{""BANELING"": 10}",4f3c4b30b40976e92bb67efe83fec5755dfc03da6453397ff900d8b5cd80d5a0
r2_train_0319,configs/train/r2_train_0319.json,train,stalker_colossus_vs_swarm_05,stalker_colossus_vs_swarm,False,7,medium,12.9661,SIMPLE,type_split,4,10,850,500,1.7,easy,"{""COLOSSUS"": 2, ""STALKER"": 2}","{""BANELING"": 10}",c4c8513604a9a60ec0fa14a713cbca8a0567d23cda475a4c810bc7759645ce4b
r2_train_0320,configs/train/r2_train_0320.json,train,stalker_colossus_vs_swarm_05,stalker_colossus_vs_swarm,False,8,far,17.1598,SIMPLE,compact,4,10,850,500,1.7,easy,"{""COLOSSUS"": 2, ""STALKER"": 2}","{""BANELING"": 10}",433608948fccca3e58aa9a47c0a931f9438a5aa0869422fb878cb5d1f5601a64
r2_train_0321,configs/train/r2_train_0321.json,train,stalker_vs_spine_01,stalker_vs_spine,False,1,immediate,5.2254,SIMPLE,split,2,1,250,175,1.4286,moderate,"{""STALKER"": 2}","{""SPINE_CRAWLER"": 1}",aa0602edae709551f617f9cc74631eb7194c92c7d015cb6ab0a81ec21cde37d8
r2_train_0322,configs/train/r2_train_0322.json,train,stalker_vs_spine_01,stalker_vs_spine,False,2,near,8.8831,SIMPLE,staggered,2,1,250,175,1.4286,moderate,"{""STALKER"": 2}","{""SPINE_CRAWLER"": 1}",a4620e8c309f21145d2d0861e4dd672784fce37cba7da4ff7370480f7934fcec
r2_train_0323,configs/train/r2_train_0323.json,train,stalker_vs_spine_01,stalker_vs_spine,False,3,near,8.5921,SIMPLE,type_split,2,1,250,175,1.4286,moderate,"{""STALKER"": 2}","{""SPINE_CRAWLER"": 1}",05eb4870174f03c44e031944e9eb8acb5ecb2c632fc2580e64addf919d426f26
r2_train_0324,configs/train/r2_train_0324.json,train,stalker_vs_spine_01,stalker_vs_spine,False,4,medium,12.7634,OCTAGON,compact,2,1,250,175,1.4286,moderate,"{""STALKER"": 2}","{""SPINE_CRAWLER"": 1}",49f5a5ee6969911570f81542eaf521331bf4134fe193c62a1b01ca8cf75db46a
r2_train_0325,configs/train/r2_train_0325.json,train,stalker_vs_spine_01,stalker_vs_spine,False,5,medium,12.9887,SIMPLE,split,2,1,250,175,1.4286,moderate,"{""STALKER"": 2}","{""SPINE_CRAWLER"": 1}",cc085a1145487b0ac72b12345bcd94639f325ef11aa883ec3e1dca6695a19fd4
r2_train_0326,configs/train/r2_train_0326.json,train,stalker_vs_spine_01,stalker_vs_spine,False,6,medium,13.0221,SIMPLE,staggered,2,1,250,175,1.4286,moderate,"{""STALKER"": 2}","{""SPINE_CRAWLER"": 1}",63384d7683bc4921be4bff198fe4457cba78fce41542f3cc513898fe3f10acf0
r2_train_0327,configs/train/r2_train_0327.json,train,stalker_vs_spine_01,stalker_vs_spine,False,7,far,16.8708,SIMPLE,type_split,2,1,250,175,1.4286,moderate,"{""STALKER"": 2}","{""SPINE_CRAWLER"": 1}",d2766c148f94a125346c6af335406be09f3e8432ee73df838da367d6c8f6164e
r2_train_0328,configs/train/r2_train_0328.json,train,stalker_vs_spine_01,stalker_vs_spine,False,8,far,17.011,SIMPLE,compact,2,1,250,175,1.4286,moderate,"{""STALKER"": 2}","{""SPINE_CRAWLER"": 1}",2d55d46cb0563278951029983b5cdebed921df0a7ec1d56b64bc1666f12a52f8
r2_train_0329,configs/train/r2_train_0329.json,train,stalker_vs_spine_02,stalker_vs_spine,False,1,immediate,5.549,SIMPLE,split,4,2,500,350,1.4286,moderate,"{""STALKER"": 4}","{""SPINE_CRAWLER"": 2}",5de5b26417e5dd5422845a98293a8e9f3ecb3d3c7bd4d391c503102078c3b539
