name,path,split,family_id,archetype,family_origin,heldout_compositional,variant_index,engagement_class,initial_min_cross_distance,terrain,formation,layout,num_allies,num_enemies,ally_value,enemy_value,ally_value_ratio,difficulty_proxy,static_difficulty_score,ally_composition,enemy_composition,sha256
r2g_train_0359,configs/train/r2g_train_0359.json,train,mmm_mirror_05,mmm_mirror,legacy_r2_1300,False,11,far,16.8071,SIMPLE,staggered,horizontal,9,8,675,625,1.08,balanced,0.536364,"{""MARAUDER"": 3, ""MARINE"": 5, ""MEDIVAC"": 1}","{""MARAUDER"": 3, ""MARINE"": 4, ""MEDIVAC"": 1}",c91d1aa3f5d1ab555192063109c60c5192593ebefe1096c41e1df533c846d7a3
r2g_train_0360,configs/train/r2g_train_0360.json,train,mmm_mirror_05,mmm_mirror,legacy_r2_1300,False,12,far,17.188,SIMPLE,type_split,horizontal,9,8,675,625,1.08,balanced,0.536364,"{""MARAUDER"": 3, ""MARINE"": 5, ""MEDIVAC"": 1}","{""MARAUDER"": 3, ""MARINE"": 4, ""MEDIVAC"": 1}",34505439da8dcb06e780ebeb641c3d83f1d3b6d3c181c03beb37afa7b470afa5
r2g_train_0361,configs/train/r2g_train_0361.json,train,stalker_zealot_mirror_01,stalker_zealot_mirror,legacy_r2_1300,False,1,immediate,5.4735,NARROW,compact,narrow_same_side,4,3,450,350,1.2857,moderate_advantage,0.162338,"{""STALKER"": 2, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 1}",a36dc63ec2b37b7e51e959b7c468bbe756153ae69a0490cce98f288ef3dc318c
r2g_train_0362,configs/train/r2g_train_0362.json,train,stalker_zealot_mirror_01,stalker_zealot_mirror,legacy_r2_1300,False,2,immediate,5.2307,OCTAGON,split,diag_up,4,3,450,350,1.2857,moderate_advantage,0.162338,"{""STALKER"": 2, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 1}",b598d57b6c38565a76d64f289528a3b287e835be1e6ec78ccdb387fccc5cd437
r2g_train_0363,configs/train/r2g_train_0363.json,train,stalker_zealot_mirror_01,stalker_zealot_mirror,legacy_r2_1300,False,3,immediate,5.4774,SIMPLE,staggered,horizontal,4,3,450,350,1.2857,moderate_advantage,0.162338,"{""STALKER"": 2, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 1}",e6a9b0dbdb7682dd1b82f581f0fb0ab27553df1f403659b02c8b797f4ae6799c
r2g_train_0364,configs/train/r2g_train_0364.json,train,stalker_zealot_mirror_01,stalker_zealot_mirror,legacy_r2_1300,False,4,near,8.9004,NARROW,type_split,narrow_same_side,4,3,450,350,1.2857,moderate_advantage,0.162338,"{""STALKER"": 2, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 1}",5e56b04edbe6ea2b081ed4d5ad1e7dcbedfe4c8309264e78c7f1a371de52874a
r2g_train_0365,configs/train/r2g_train_0365.json,train,stalker_zealot_mirror_01,stalker_zealot_mirror,legacy_r2_1300,False,5,near,8.6557,OCTAGON,compact,vertical,4,3,450,350,1.2857,moderate_advantage,0.162338,"{""STALKER"": 2, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 1}",f32f3977106a45e1893f7928d1345b479dbaf25b1902d5440b1ca1eb0e1c1311
r2g_train_0366,configs/train/r2g_train_0366.json,train,stalker_zealot_mirror_01,stalker_zealot_mirror,legacy_r2_1300,False,6,near,8.7365,OCTAGON,split,diag_down,4,3,450,350,1.2857,moderate_advantage,0.162338,"{""STALKER"": 2, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 1}",afbe2ef066974f67446b984b1765807fde98a928ce363a09dae490c33889b6b3
r2g_train_0367,configs/train/r2g_train_0367.json,train,stalker_zealot_mirror_01,stalker_zealot_mirror,legacy_r2_1300,False,7,near,8.8456,NARROW,staggered,narrow_same_side,4,3,450,350,1.2857,moderate_advantage,0.162338,"{""STALKER"": 2, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 1}",2aa4899b26a455d3a9171655a1a908f1792d694369117d0f4bbff9081929371b
r2g_train_0368,configs/train/r2g_train_0368.json,train,stalker_zealot_mirror_01,stalker_zealot_mirror,legacy_r2_1300,False,8,medium,12.8805,SIMPLE,type_split,horizontal,4,3,450,350,1.2857,moderate_advantage,0.162338,"{""STALKER"": 2, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 1}",d60a5c3c4077c35740621a42b3df4d54b70275ed7fb38f80d167e1814492d223
r2g_train_0369,configs/train/r2g_train_0369.json,train,stalker_zealot_mirror_01,stalker_zealot_mirror,legacy_r2_1300,False,9,medium,12.6379,OCTAGON,compact,diag_up,4,3,450,350,1.2857,moderate_advantage,0.162338,"{""STALKER"": 2, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 1}",641808db227b387e61dcbc10e3d9b893357f1858e16b6343deba695e2c8fa349
r2g_train_0370,configs/train/r2g_train_0370.json,train,stalker_zealot_mirror_01,stalker_zealot_mirror,legacy_r2_1300,False,10,medium,12.8861,NARROW,split,narrow_cross_gate,4,3,450,350,1.2857,moderate_advantage,0.162338,"{""STALKER"": 2, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 1}",a54b3cbebf2494324db3494973bae0f62d70726552aabb4a39a9f149edadd41f
r2g_train_0371,configs/train/r2g_train_0371.json,train,stalker_zealot_mirror_01,stalker_zealot_mirror,legacy_r2_1300,False,11,far,17.1157,SIMPLE,staggered,horizontal,4,3,450,350,1.2857,moderate_advantage,0.162338,"{""STALKER"": 2, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 1}",df5e47adb3e48758e76e3e3ee710ddc811f257ffb29c36402c09320afcd0ad66
r2g_train_0372,configs/train/r2g_train_0372.json,train,stalker_zealot_mirror_01,stalker_zealot_mirror,legacy_r2_1300,False,12,far,17.037,SIMPLE,type_split,horizontal,4,3,450,350,1.2857,moderate_advantage,0.162338,"{""STALKER"": 2, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 1}",4d2ef14148567816ed82002f1cb11cce9d6884b95017ad7816fa8d62e48a32b1
r2g_train_0373,configs/train/r2g_train_0373.json,train,stalker_zealot_mirror_02,stalker_zealot_mirror,legacy_r2_1300,False,1,immediate,5.5271,NARROW,compact,narrow_same_side,5,4,575,450,1.2778,moderate_advantage,0.176768,"{""STALKER"": 3, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 2}",2335448ea4db9f576b35e562d3477288f9598b5dc680306eb39edfc5853b4124
r2g_train_0374,configs/train/r2g_train_0374.json,train,stalker_zealot_mirror_02,stalker_zealot_mirror,legacy_r2_1300,False,2,immediate,5.3576,OCTAGON,split,diag_up,5,4,575,450,1.2778,moderate_advantage,0.176768,"{""STALKER"": 3, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 2}",4e7dd4461067963816b4fa933bc651a8f056134cf488464c718b2030efcf0f4b
r2g_train_0375,configs/train/r2g_train_0375.json,train,stalker_zealot_mirror_02,stalker_zealot_mirror,legacy_r2_1300,False,3,immediate,5.4872,SIMPLE,staggered,horizontal,5,4,575,450,1.2778,moderate_advantage,0.176768,"{""STALKER"": 3, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 2}",00be8c1b6a4c300d2190c1dfe4d42f4e165292ad1bf60c6919ee227516e198ff
r2g_train_0376,configs/train/r2g_train_0376.json,train,stalker_zealot_mirror_02,stalker_zealot_mirror,legacy_r2_1300,False,4,near,8.9981,NARROW,type_split,narrow_same_side,5,4,575,450,1.2778,moderate_advantage,0.176768,"{""STALKER"": 3, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 2}",f6b2920131ed9229f3c517aef26e394885bd5f42f4f692bd6308b55bce325e5e
r2g_train_0377,configs/train/r2g_train_0377.json,train,stalker_zealot_mirror_02,stalker_zealot_mirror,legacy_r2_1300,False,5,near,8.932,OCTAGON,compact,vertical,5,4,575,450,1.2778,moderate_advantage,0.176768,"{""STALKER"": 3, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 2}",15731cecf708b759d8aef93abfdee772b2b2a17f7c1ded4bd0747ee8a612c380
r2g_train_0378,configs/train/r2g_train_0378.json,train,stalker_zealot_mirror_02,stalker_zealot_mirror,legacy_r2_1300,False,6,near,8.9461,OCTAGON,split,diag_down,5,4,575,450,1.2778,moderate_advantage,0.176768,"{""STALKER"": 3, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 2}",90804153032f64a6a8af6dfdf33f3d7caa357fdb147c751d5a77dcec26e7abc8
r2g_train_0379,configs/train/r2g_train_0379.json,train,stalker_zealot_mirror_02,stalker_zealot_mirror,legacy_r2_1300,False,7,near,8.6291,NARROW,staggered,narrow_same_side,5,4,575,450,1.2778,moderate_advantage,0.176768,"{""STALKER"": 3, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 2}",1f92f961409a468a89b2e73c7efe3e122bcc6c1155563c8435026eceed0ceeac
r2g_train_0380,configs/train/r2g_train_0380.json,train,stalker_zealot_mirror_02,stalker_zealot_mirror,legacy_r2_1300,False,8,medium,12.8098,SIMPLE,type_split,horizontal,5,4,575,450,1.2778,moderate_advantage,0.176768,"{""STALKER"": 3, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 2}",5a953e81337da0eda85bb9cde75149590b1d2cfbda3e35b8170392c57ea1333a
r2g_train_0381,configs/train/r2g_train_0381.json,train,stalker_zealot_mirror_02,stalker_zealot_mirror,legacy_r2_1300,False,9,medium,12.8019,OCTAGON,compact,diag_up,5,4,575,450,1.2778,moderate_advantage,0.176768,"{""STALKER"": 3, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 2}",57e353a9b4d13c22e95025b004377f7af5e2387c31b5c8d55e67424f5f870a3d
r2g_train_0382,configs/train/r2g_train_0382.json,train,stalker_zealot_mirror_02,stalker_zealot_mirror,legacy_r2_1300,False,10,medium,12.8771,NARROW,split,narrow_cross_gate,5,4,575,450,1.2778,moderate_advantage,0.176768,"{""STALKER"": 3, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 2}",79bb1475184c05e04c0157fada75ba79111617cb6c4a3b3c09a71aa85797b042
r2g_train_0383,configs/train/r2g_train_0383.json,train,stalker_zealot_mirror_02,stalker_zealot_mirror,legacy_r2_1300,False,11,far,16.9364,SIMPLE,staggered,horizontal,5,4,575,450,1.2778,moderate_advantage,0.176768,"{""STALKER"": 3, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 2}",ab99af215137f9e0875eebb747aa40d8db4aefa44266e4af303853644d79d944
r2g_train_0384,configs/train/r2g_train_0384.json,train,stalker_zealot_mirror_02,stalker_zealot_mirror,legacy_r2_1300,False,12,far,16.8415,SIMPLE,type_split,horizontal,5,4,575,450,1.2778,moderate_advantage,0.176768,"{""STALKER"": 3, ""ZEALOT"": 2}","{""STALKER"": 2, ""ZEALOT"": 2}",420e9cc01664dd3ca6a8bbab86fc8d2835e17492248f0893aba08f76f8c57537
r2g_train_0385,configs/train/r2g_train_0385.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,legacy_r2_1300,False,1,immediate,5.2323,NARROW,compact,narrow_same_side,6,5,675,575,1.1739,moderate_advantage,0.365613,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",cce1320903439f7ec6dc0dd9d20b7150e3914764151dc9b9ad0fddc39dc27d43
r2g_train_0386,configs/train/r2g_train_0386.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,legacy_r2_1300,False,2,immediate,5.5775,OCTAGON,split,diag_up,6,5,675,575,1.1739,moderate_advantage,0.365613,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",a1868173f6af5b64b72b2101c6a31e3ac758e10a643a4824a27a016df5c78cdd
r2g_train_0387,configs/train/r2g_train_0387.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,legacy_r2_1300,False,3,immediate,5.2698,SIMPLE,staggered,horizontal,6,5,675,575,1.1739,moderate_advantage,0.365613,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",0944af7805060c718b5220735e51c1fd609ca53c4b5e9dee81e17e930a030f01
r2g_train_0388,configs/train/r2g_train_0388.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,legacy_r2_1300,False,4,near,8.7379,NARROW,type_split,narrow_same_side,6,5,675,575,1.1739,moderate_advantage,0.365613,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",319bb446e169b2911697e0439f302ad54cbf34d1c865d3e1f91c748fb32b05b7
r2g_train_0389,configs/train/r2g_train_0389.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,legacy_r2_1300,False,5,near,8.929,OCTAGON,compact,vertical,6,5,675,575,1.1739,moderate_advantage,0.365613,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",f01b1a26d613817719dfb3553a3a0b688e01be5efe97a5259972f57e2dd0aa15
r2g_train_0390,configs/train/r2g_train_0390.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,legacy_r2_1300,False,6,near,8.9438,OCTAGON,split,diag_down,6,5,675,575,1.1739,moderate_advantage,0.365613,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",12e3010b12e3af0b17d9083fb38bd44696565bc3aa7110ccb1367aed4b4dbf89
r2g_train_0391,configs/train/r2g_train_0391.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,legacy_r2_1300,False,7,near,8.8139,NARROW,staggered,narrow_same_side,6,5,675,575,1.1739,moderate_advantage,0.365613,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",58278568d5ed08f6c89b79d7a3c2f34491b22b0820346e62aece4b62d64b9749
r2g_train_0392,configs/train/r2g_train_0392.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,legacy_r2_1300,False,8,medium,12.653,SIMPLE,type_split,horizontal,6,5,675,575,1.1739,moderate_advantage,0.365613,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",aee792b040c59fce31f6f954e7d746537d4403285361842e4a815ff2fa79ff09
r2g_train_0393,configs/train/r2g_train_0393.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,legacy_r2_1300,False,9,medium,12.8292,OCTAGON,compact,diag_up,6,5,675,575,1.1739,moderate_advantage,0.365613,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",c6179c01b64bb35ab055b54cd052fdc2efae0e844f206624550c39cb6bad3e51
r2g_train_0394,configs/train/r2g_train_0394.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,legacy_r2_1300,False,10,medium,12.6829,NARROW,split,narrow_cross_gate,6,5,675,575,1.1739,moderate_advantage,0.365613,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",bb192d502d81621455aa2176ec8e11ac2ee05941c4ba955c80156c4952b30078
r2g_train_0395,configs/train/r2g_train_0395.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,legacy_r2_1300,False,11,far,16.9699,SIMPLE,staggered,horizontal,6,5,675,575,1.1739,moderate_advantage,0.365613,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",b42193290bcb032c84ba48e26d8f0a87d4f468cc5ca6238e61c5c9b81b44fe43
r2g_train_0396,configs/train/r2g_train_0396.json,train,stalker_zealot_mirror_03,stalker_zealot_mirror,legacy_r2_1300,False,12,far,16.8642,SIMPLE,type_split,horizontal,6,5,675,575,1.1739,moderate_advantage,0.365613,"{""STALKER"": 3, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 2}",d481731d964ff48b63edfa95524713a4b08ac83e9b4be3e993c5d2b6af50d90f
r2g_train_0397,configs/train/r2g_train_0397.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,legacy_r2_1300,False,1,immediate,5.1998,NARROW,compact,narrow_same_side,7,6,800,675,1.1852,moderate_advantage,0.345118,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",dbf9b8c6049ef9f716aae3146e1602a81faa530663c59f182bf3fc670e53ca75
r2g_train_0398,configs/train/r2g_train_0398.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,legacy_r2_1300,False,2,immediate,5.26,OCTAGON,split,diag_up,7,6,800,675,1.1852,moderate_advantage,0.345118,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",5ac6427dce8e67fb0f88a6016e3f99ae9550c3a966febe5dad3b346cc242f29a
r2g_train_0399,configs/train/r2g_train_0399.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,legacy_r2_1300,False,3,immediate,5.3069,SIMPLE,staggered,horizontal,7,6,800,675,1.1852,moderate_advantage,0.345118,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",a5dc3ae00e556f7118d733bdc7590443e54d9882d593d5208ded8a87466e70b7
r2g_train_0400,configs/train/r2g_train_0400.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,legacy_r2_1300,False,4,near,8.7731,NARROW,type_split,narrow_same_side,7,6,800,675,1.1852,moderate_advantage,0.345118,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",45d1e610c75ea0cb85387f741413278aa181aabfa5b00ac24a4c49d9d47e2e03
r2g_train_0401,configs/train/r2g_train_0401.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,legacy_r2_1300,False,5,near,8.805,OCTAGON,compact,vertical,7,6,800,675,1.1852,moderate_advantage,0.345118,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",ade6e473fad6b3351ea13712e013b11998f72e40974e11a1ed373066cccad56e
r2g_train_0402,configs/train/r2g_train_0402.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,legacy_r2_1300,False,6,near,8.9137,OCTAGON,split,diag_down,7,6,800,675,1.1852,moderate_advantage,0.345118,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",45372e291b344f28dba222115bdf1529864aa2f06ef2ddf1917b1d0211695b5e
r2g_train_0403,configs/train/r2g_train_0403.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,legacy_r2_1300,False,7,near,8.753,NARROW,staggered,narrow_same_side,7,6,800,675,1.1852,moderate_advantage,0.345118,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",d35971ebcd12ad48a4681a2bb664e5afc7d6cfb456b876b4193563ca1163a044
r2g_train_0404,configs/train/r2g_train_0404.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,legacy_r2_1300,False,8,medium,12.79,SIMPLE,type_split,horizontal,7,6,800,675,1.1852,moderate_advantage,0.345118,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",0c80d603b754cfdb923dbddd1c7e49dc3ca2c32c24ac374b5a06d80e49bf1eee
r2g_train_0405,configs/train/r2g_train_0405.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,legacy_r2_1300,False,9,medium,12.7887,OCTAGON,compact,diag_up,7,6,800,675,1.1852,moderate_advantage,0.345118,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",8fbe9381794dd61745e79ccd12b490b81c600d1a706dc2e98f0d7a5199c4c29a
r2g_train_0406,configs/train/r2g_train_0406.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,legacy_r2_1300,False,10,medium,12.9387,NARROW,split,narrow_cross_gate,7,6,800,675,1.1852,moderate_advantage,0.345118,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",929b1d8b528a40d684749c4c77e73139dfd2090cc4a2dff245b9f9d940425a3d
r2g_train_0407,configs/train/r2g_train_0407.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,legacy_r2_1300,False,11,far,17.0297,SIMPLE,staggered,horizontal,7,6,800,675,1.1852,moderate_advantage,0.345118,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",ee156cb831fbb72782dc370eae7c080d6797954192b2b3344ac8c97e9352b00a
r2g_train_0408,configs/train/r2g_train_0408.json,train,stalker_zealot_mirror_04,stalker_zealot_mirror,legacy_r2_1300,False,12,far,16.989,SIMPLE,type_split,horizontal,7,6,800,675,1.1852,moderate_advantage,0.345118,"{""STALKER"": 4, ""ZEALOT"": 3}","{""STALKER"": 3, ""ZEALOT"": 3}",ac770b1f2ee2ecc9297d9a146b3955a4b4022e5c1e41e922df306f52f0a0bf03
r2g_train_0409,configs/train/r2g_train_0409.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,legacy_r2_1300,False,1,immediate,5.4048,NARROW,compact,narrow_same_side,9,8,1025,900,1.1389,moderate_advantage,0.429293,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",60faba2bde4a42b2a6b4ce1fe2198bf05eb9adaff453efdc25cf8b7561f220d3
r2g_train_0410,configs/train/r2g_train_0410.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,legacy_r2_1300,False,2,immediate,5.3497,OCTAGON,split,diag_up,9,8,1025,900,1.1389,moderate_advantage,0.429293,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",9cb9f19318df537e35bc0d7a19f20a093ad76f05c1d86417012bb84fd0d79fe3
r2g_train_0411,configs/train/r2g_train_0411.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,legacy_r2_1300,False,3,immediate,5.3501,SIMPLE,staggered,horizontal,9,8,1025,900,1.1389,moderate_advantage,0.429293,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",5418368e412a84b90ead2a5a96e1fd07eb9765d0b64f702375d03b9bb23ba5e2
r2g_train_0412,configs/train/r2g_train_0412.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,legacy_r2_1300,False,4,near,8.6721,NARROW,type_split,narrow_same_side,9,8,1025,900,1.1389,moderate_advantage,0.429293,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",7f954f28bcb1c62e0b41b8f734ea849a87cd582dd9015a96e62ac616f25497ea
r2g_train_0413,configs/train/r2g_train_0413.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,legacy_r2_1300,False,5,near,8.932,OCTAGON,compact,vertical,9,8,1025,900,1.1389,moderate_advantage,0.429293,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",b6a751981f83da249f87fe49233ae527859b6470e5fb4ab3b002c79624033eb0
r2g_train_0414,configs/train/r2g_train_0414.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,legacy_r2_1300,False,6,near,8.8972,OCTAGON,split,diag_down,9,8,1025,900,1.1389,moderate_advantage,0.429293,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",e0ef033cf44540b13361e2c9bc038ebe4fa58b91081c102979434c4336e49d1d
r2g_train_0415,configs/train/r2g_train_0415.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,legacy_r2_1300,False,7,near,8.9402,NARROW,staggered,narrow_same_side,9,8,1025,900,1.1389,moderate_advantage,0.429293,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",e08162816ca02d301ca62127fc5d084982bb4ef4d6d022ea085df3f911a9aed3
r2g_train_0416,configs/train/r2g_train_0416.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,legacy_r2_1300,False,8,medium,12.968,SIMPLE,type_split,horizontal,9,8,1025,900,1.1389,moderate_advantage,0.429293,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",196a1b0a9f951588c06587f6aadc6596b95e3e473177f24acc6e624856a96c41
r2g_train_0417,configs/train/r2g_train_0417.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,legacy_r2_1300,False,9,medium,12.6719,OCTAGON,compact,diag_up,9,8,1025,900,1.1389,moderate_advantage,0.429293,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",42036b0c85847db452d6d75a6ae2f7e77b91730458ef6b6f4a980182fc497ca9
r2g_train_0418,configs/train/r2g_train_0418.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,legacy_r2_1300,False,10,medium,12.9088,NARROW,split,narrow_cross_gate,9,8,1025,900,1.1389,moderate_advantage,0.429293,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",54e6d75a40c933ac384c188703d71bd8a7263de24261d3283fad7b4b720a1756
r2g_train_0419,configs/train/r2g_train_0419.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,legacy_r2_1300,False,11,far,17.1779,SIMPLE,staggered,horizontal,9,8,1025,900,1.1389,moderate_advantage,0.429293,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",5b200b505a73da6c802e86a754dfa58d4568d90b28cc822cbdf8864485e6992c
r2g_train_0420,configs/train/r2g_train_0420.json,train,stalker_zealot_mirror_05,stalker_zealot_mirror,legacy_r2_1300,False,12,far,16.868,SIMPLE,type_split,horizontal,9,8,1025,900,1.1389,moderate_advantage,0.429293,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",75d3a6a0e92200da201ba9adff1ae0e6b5e1b6858d19667a2b53ec708be680b6
r2g_train_0421,configs/train/r2g_train_0421.json,train,stalker_colossus_vs_swarm_01,stalker_colossus_vs_swarm,legacy_r2_1300,False,1,immediate,5.574,NARROW,compact,narrow_same_side,2,10,425,350,1.2143,moderate_advantage,0.292208,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 4, ""ZERGLING"": 6}",9cd9f49a03b4687f619f9fb1d18d4bb505e1de8a30b0e6aa1bd0b2426a201516
r2g_train_0422,configs/train/r2g_train_0422.json,train,stalker_colossus_vs_swarm_01,stalker_colossus_vs_swarm,legacy_r2_1300,False,2,immediate,5.4182,OCTAGON,split,diag_up,2,10,425,350,1.2143,moderate_advantage,0.292208,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 4, ""ZERGLING"": 6}",65d2f0cebbd8cd0abe09a203c4c58961e5dd943ed9a710dd122e8b548e6e842d
r2g_train_0423,configs/train/r2g_train_0423.json,train,stalker_colossus_vs_swarm_01,stalker_colossus_vs_swarm,legacy_r2_1300,False,3,immediate,5.4421,SIMPLE,staggered,horizontal,2,10,425,350,1.2143,moderate_advantage,0.292208,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 4, ""ZERGLING"": 6}",6a1beb988368217ebdd50d3cb479e8edc723fb5e45c62737f2a21cbec7d86e8a
